  -2.00000   1.10000   9.21000  -9.21000
  -2.00000   1.12000   9.25440  -9.25440
  -2.00000   1.14000   9.29960  -9.29960
  -2.00000   1.16000   9.34560  -9.34560
  -2.00000   1.18000   9.39240  -9.39240
  -2.00000   1.20000   9.44000  -9.44000
  -1.98000  -1.20000   9.28080  -9.28080
  -1.98000  -1.18000   9.23320  -9.23320
  -1.98000  -1.16000   9.18640  -9.18640
  -1.98000  -1.14000   9.14040  -9.14040
  -1.98000  -1.12000   9.09520  -9.09520
  -1.98000  -1.10000   9.05080  -9.05080
  -1.98000  -1.08000   9.00720  -9.00720
  -1.98000  -1.06000   8.96440  -8.96440
  -1.98000  -1.04000   8.92240  -8.92240
  -1.98000  -1.02000   8.88120  -8.88120
  -1.98000  -1.00000   8.84080  -8.84080
  -1.98000  -0.98000   8.80120  -8.80120
  -1.98000  -0.96000   8.76240  -8.76240
  -1.98000  -0.94000   8.72440  -8.72440
  -1.98000  -0.92000   8.68720  -8.68720
  -1.98000  -0.90000   8.65080  -8.65080
  -1.98000  -0.88000   8.61520  -8.61520
  -1.98000  -0.86000   8.58040  -8.58040
  -1.98000  -0.84000   8.54640  -8.54640
  -1.98000  -0.82000   8.51320  -8.51320
  -1.98000  -0.80000   8.48080  -8.48080
  -1.98000  -0.78000   8.44920  -8.44920
  -1.98000  -0.76000   8.41840  -8.41840
  -1.98000  -0.74000   8.38840  -8.38840
  -1.98000  -0.72000   8.35920  -8.35920
  -1.98000  -0.70000   8.33080  -8.33080
  -1.98000  -0.68000   8.30320  -8.30320
  -1.98000  -0.66000   8.27640  -8.27640
  -1.98000  -0.64000   8.25040  -8.25040
  -1.98000  -0.62000   8.22520  -8.22520
  -1.98000  -0.60000   8.20080  -8.20080
  -1.98000  -0.58000   8.17720  -8.17720
  -1.98000  -0.56000   8.15440  -8.15440
  -1.98000  -0.54000   8.13240  -8.13240
  -1.98000  -0.52000   8.11120  -8.11120
  -1.98000  -0.50000   8.09080  -8.09080
  -1.98000  -0.48000   8.07120  -8.07120
  -1.98000  -0.46000   8.05240  -8.05240
  -1.98000  -0.44000   8.03440  -8.03440
  -1.98000  -0.42000   8.01720  -8.01720
  -1.98000  -0.40000   8.00080  -8.00080
  -1.98000  -0.38000   7.98520  -7.98520
  -1.98000  -0.36000   7.97040  -7.97040
  -1.98000  -0.34000   7.95640  -7.95640
  -1.98000  -0.32000   7.94320  -7.94320
  -1.98000  -0.30000   7.93080  -7.93080
  -1.98000  -0.28000   7.91920  -7.91920
  -1.98000  -0.26000   7.90840  -7.90840
  -1.98000  -0.24000   7.89840  -7.89840
  -1.98000  -0.22000   7.88920  -7.88920
  -1.98000  -0.20000   7.88080  -7.88080
  -1.98000  -0.18000   7.87320  -7.87320
  -1.98000  -0.16000   7.86640  -7.86640
  -1.98000  -0.14000   7.86040  -7.86040
  -1.98000  -0.12000   7.85520  -7.85520
  -1.98000  -0.10000   7.85080  -7.85080
  -1.98000  -0.08000   7.84720  -7.84720
  -1.98000  -0.06000   7.84440  -7.84440
  -1.98000  -0.04000   7.84240  -7.84240
  -1.98000  -0.02000   7.84120  -7.84120
  -1.98000   0.00000   7.84080  -7.84080
  -1.98000   0.02000   7.84120  -7.84120
  -1.98000   0.04000   7.84240  -7.84240
  -1.98000   0.06000   7.84440  -7.84440
  -1.98000   0.08000   7.84720  -7.84720
  -1.98000   0.10000   7.85080  -7.85080
  -1.98000   0.12000   7.85520  -7.85520
  -1.98000   0.14000   7.86040  -7.86040
  -1.98000   0.16000   7.86640  -7.86640
  -1.98000   0.18000   7.87320  -7.87320
  -1.98000   0.20000   7.88080  -7.88080
  -1.98000   0.22000   7.88920  -7.88920
  -1.98000   0.24000   7.89840  -7.89840
  -1.98000   0.26000   7.90840  -7.90840
  -1.98000   0.28000   7.91920  -7.91920
  -1.98000   0.30000   7.93080  -7.93080
  -1.98000   0.32000   7.94320  -7.94320
  -1.98000   0.34000   7.95640  -7.95640
  -1.98000   0.36000   7.97040  -7.97040
  -1.98000   0.38000   7.98520  -7.98520
  -1.98000   0.40000   8.00080  -8.00080
  -1.98000   0.42000   8.01720  -8.01720
  -1.98000   0.44000   8.03440  -8.03440
  -1.98000   0.46000   8.05240  -8.05240
  -1.98000   0.48000   8.07120  -8.07120
  -1.98000   0.50000   8.09080  -8.09080
  -1.98000   0.52000   8.11120  -8.11120
  -1.98000   0.54000   8.13240  -8.13240
  -1.98000   0.56000   8.15440  -8.15440
  -1.98000   0.58000   8.17720  -8.17720
  -1.98000   0.60000   8.20080  -8.20080
  -1.98000   0.62000   8.22520  -8.22520
  -1.98000   0.64000   8.25040  -8.25040
  -1.98000   0.66000   8.27640  -8.27640
  -1.98000   0.68000   8.30320  -8.30320
  -1.98000   0.70000   8.33080  -8.33080
  -1.98000   0.72000   8.35920  -8.35920
  -1.98000   0.74000   8.38840  -8.38840
  -1.98000   0.76000   8.41840  -8.41840
  -1.98000   0.78000   8.44920  -8.44920
  -1.98000   0.80000   8.48080  -8.48080
  -1.98000   0.82000   8.51320  -8.51320
  -1.98000   0.84000   8.54640  -8.54640
  -1.98000   0.86000   8.58040  -8.58040
  -1.98000   0.88000   8.61520  -8.61520
  -1.98000   0.90000   8.65080  -8.65080
  -1.98000   0.92000   8.68720  -8.68720
  -1.98000   0.94000   8.72440  -8.72440
  -1.98000   0.96000   8.76240  -8.76240
  -1.98000   0.98000   8.80120  -8.80120
  -1.98000   1.00000   8.84080  -8.84080
  -1.98000   1.02000   8.88120  -8.88120
  -1.98000   1.04000   8.92240  -8.92240
  -1.98000   1.06000   8.96440  -8.96440
  -1.98000   1.08000   9.00720  -9.00720
  -1.98000   1.10000   9.05080  -9.05080
  -1.98000   1.12000   9.09520  -9.09520
  -1.98000   1.14000   9.14040  -9.14040
  -1.98000   1.16000   9.18640  -9.18640
  -1.98000   1.18000   9.23320  -9.23320
  -1.98000   1.20000   9.28080  -9.28080
  -1.96000  -1.20000   9.12320  -9.12320
  -1.96000  -1.18000   9.07560  -9.07560
  -1.96000  -1.16000   9.02880  -9.02880
  -1.96000  -1.14000   8.98280  -8.98280
  -1.96000  -1.12000   8.93760  -8.93760
  -1.96000  -1.10000   8.89320  -8.89320
  -1.96000  -1.08000   8.84960  -8.84960
  -1.96000  -1.06000   8.80680  -8.80680
  -1.96000  -1.04000   8.76480  -8.76480
  -1.96000  -1.02000   8.72360  -8.72360
  -1.96000  -1.00000   8.68320  -8.68320
  -1.96000  -0.98000   8.64360  -8.64360
  -1.96000  -0.96000   8.60480  -8.60480
  -1.96000  -0.94000   8.56680  -8.56680
  -1.96000  -0.92000   8.52960  -8.52960
  -1.96000  -0.90000   8.49320  -8.49320
  -1.96000  -0.88000   8.45760  -8.45760
  -1.96000  -0.86000   8.42280  -8.42280
  -1.96000  -0.84000   8.38880  -8.38880
  -1.96000  -0.82000   8.35560  -8.35560
  -1.96000  -0.80000   8.32320  -8.32320
  -1.96000  -0.78000   8.29160  -8.29160
  -1.96000  -0.76000   8.26080  -8.26080
  -1.96000  -0.74000   8.23080  -8.23080
  -1.96000  -0.72000   8.20160  -8.20160
  -1.96000  -0.70000   8.17320  -8.17320
  -1.96000  -0.68000   8.14560  -8.14560
  -1.96000  -0.66000   8.11880  -8.11880
  -1.96000  -0.64000   8.09280  -8.09280
  -1.96000  -0.62000   8.06760  -8.06760
  -1.96000  -0.60000   8.04320  -8.04320
  -1.96000  -0.58000   8.01960  -8.01960
  -1.96000  -0.56000   7.99680  -7.99680
  -1.96000  -0.54000   7.97480  -7.97480
  -1.96000  -0.52000   7.95360  -7.95360
  -1.96000  -0.50000   7.93320  -7.93320
  -1.96000  -0.48000   7.91360  -7.91360
  -1.96000  -0.46000   7.89480  -7.89480
  -1.96000  -0.44000   7.87680  -7.87680
  -1.96000  -0.42000   7.85960  -7.85960
  -1.96000  -0.40000   7.84320  -7.84320
  -1.96000  -0.38000   7.82760  -7.82760
  -1.96000  -0.36000   7.81280  -7.81280
  -1.96000  -0.34000   7.79880  -7.79880
  -1.96000  -0.32000   7.78560  -7.78560
  -1.96000  -0.30000   7.77320  -7.77320
  -1.96000  -0.28000   7.76160  -7.76160
  -1.96000  -0.26000   7.75080  -7.75080
  -1.96000  -0.24000   7.74080  -7.74080
  -1.96000  -0.22000   7.73160  -7.73160
  -1.96000  -0.20000   7.72320  -7.72320
  -1.96000  -0.18000   7.71560  -7.71560
  -1.96000  -0.16000   7.70880  -7.70880
  -1.96000  -0.14000   7.70280  -7.70280
  -1.96000  -0.12000   7.69760  -7.69760
  -1.96000  -0.10000   7.69320  -7.69320
  -1.96000  -0.08000   7.68960  -7.68960
  -1.96000  -0.06000   7.68680  -7.68680
  -1.96000  -0.04000   7.68480  -7.68480
  -1.96000  -0.02000   7.68360  -7.68360
  -1.96000   0.00000   7.68320  -7.68320
  -1.96000   0.02000   7.68360  -7.68360
  -1.96000   0.04000   7.68480  -7.68480
  -1.96000   0.06000   7.68680  -7.68680
  -1.96000   0.08000   7.68960  -7.68960
  -1.96000   0.10000   7.69320  -7.69320
  -1.96000   0.12000   7.69760  -7.69760
  -1.96000   0.14000   7.70280  -7.70280
  -1.96000   0.16000   7.70880  -7.70880
  -1.96000   0.18000   7.71560  -7.71560
  -1.96000   0.20000   7.72320  -7.72320
  -1.96000   0.22000   7.73160  -7.73160
  -1.96000   0.24000   7.74080  -7.74080
  -1.96000   0.26000   7.75080  -7.75080
  -1.96000   0.28000   7.76160  -7.76160
  -1.96000   0.30000   7.77320  -7.77320
  -1.96000   0.32000   7.78560  -7.78560
  -1.96000   0.34000   7.79880  -7.79880
  -1.96000   0.36000   7.81280  -7.81280
  -1.96000   0.38000   7.82760  -7.82760
  -1.96000   0.40000   7.84320  -7.84320
  -1.96000   0.42000   7.85960  -7.85960
  -1.96000   0.44000   7.87680  -7.87680
  -1.96000   0.46000   7.89480  -7.89480
  -1.96000   0.48000   7.91360  -7.91360
  -1.96000   0.50000   7.93320  -7.93320
  -1.96000   0.52000   7.95360  -7.95360
  -1.96000   0.54000   7.97480  -7.97480
  -1.96000   0.56000   7.99680  -7.99680
  -1.96000   0.58000   8.01960  -8.01960
  -1.96000   0.60000   8.04320  -8.04320
  -1.96000   0.62000   8.06760  -8.06760
  -1.96000   0.64000   8.09280  -8.09280
  -1.96000   0.66000   8.11880  -8.11880
  -1.96000   0.68000   8.14560  -8.14560
  -1.96000   0.70000   8.17320  -8.17320
  -1.96000   0.72000   8.20160  -8.20160
  -1.96000   0.74000   8.23080  -8.23080
  -1.96000   0.76000   8.26080  -8.26080
  -1.96000   0.78000   8.29160  -8.29160
  -1.96000   0.80000   8.32320  -8.32320
  -1.96000   0.82000   8.35560  -8.35560
  -1.96000   0.84000   8.38880  -8.38880
  -1.96000   0.86000   8.42280  -8.42280
  -1.96000   0.88000   8.45760  -8.45760
  -1.96000   0.90000   8.49320  -8.49320
  -1.96000   0.92000   8.52960  -8.52960
  -1.96000   0.94000   8.56680  -8.56680
  -1.96000   0.96000   8.60480  -8.60480
  -1.96000   0.98000   8.64360  -8.64360
  -1.96000   1.00000   8.68320  -8.68320
  -1.96000   1.02000   8.72360  -8.72360
  -1.96000   1.04000   8.76480  -8.76480
  -1.96000   1.06000   8.80680  -8.80680
  -1.96000   1.08000   8.84960  -8.84960
  -1.96000   1.10000   8.89320  -8.89320
  -1.96000   1.12000   8.93760  -8.93760
  -1.96000   1.14000   8.98280  -8.98280
  -1.96000   1.16000   9.02880  -9.02880
  -1.96000   1.18000   9.07560  -9.07560
  -1.96000   1.20000   9.12320  -9.12320
  -1.94000  -1.20000   8.96720  -8.96720
  -1.94000  -1.18000   8.91960  -8.91960
  -1.94000  -1.16000   8.87280  -8.87280
  -1.94000  -1.14000   8.82680  -8.82680
  -1.94000  -1.12000   8.78160  -8.78160
  -1.94000  -1.10000   8.73720  -8.73720
  -1.94000  -1.08000   8.69360  -8.69360
  -1.94000  -1.06000   8.65080  -8.65080
  -1.94000  -1.04000   8.60880  -8.60880
  -1.94000  -1.02000   8.56760  -8.56760
  -1.94000  -1.00000   8.52720  -8.52720
  -1.94000  -0.98000   8.48760  -8.48760
  -1.94000  -0.96000   8.44880  -8.44880
  -1.94000  -0.94000   8.41080  -8.41080
  -1.94000  -0.92000   8.37360  -8.37360
  -1.94000  -0.90000   8.33720  -8.33720
  -1.94000  -0.88000   8.30160  -8.30160
  -1.94000  -0.86000   8.26680  -8.26680
  -1.94000  -0.84000   8.23280  -8.23280
  -1.94000  -0.82000   8.19960  -8.19960
  -1.94000  -0.80000   8.16720  -8.16720
  -1.94000  -0.78000   8.13560  -8.13560
  -1.94000  -0.76000   8.10480  -8.10480
  -1.94000  -0.74000   8.07480  -8.07480
  -1.94000  -0.72000   8.04560  -8.04560
  -1.94000  -0.70000   8.01720  -8.01720
  -1.94000  -0.68000   7.98960  -7.98960
  -1.94000  -0.66000   7.96280  -7.96280
  -1.94000  -0.64000   7.93680  -7.93680
  -1.94000  -0.62000   7.91160  -7.91160
  -1.94000  -0.60000   7.88720  -7.88720
  -1.94000  -0.58000   7.86360  -7.86360
  -1.94000  -0.56000   7.84080  -7.84080
  -1.94000  -0.54000   7.81880  -7.81880
  -1.94000  -0.52000   7.79760  -7.79760
  -1.94000  -0.50000   7.77720  -7.77720
  -1.94000  -0.48000   7.75760  -7.75760
  -1.94000  -0.46000   7.73880  -7.73880
  -1.94000  -0.44000   7.72080  -7.72080
  -1.94000  -0.42000   7.70360  -7.70360
  -1.94000  -0.40000   7.68720  -7.68720
  -1.94000  -0.38000   7.67160  -7.67160
  -1.94000  -0.36000   7.65680  -7.65680
  -1.94000  -0.34000   7.64280  -7.64280
  -1.94000  -0.32000   7.62960  -7.62960
  -1.94000  -0.30000   7.61720  -7.61720
  -1.94000  -0.28000   7.60560  -7.60560
  -1.94000  -0.26000   7.59480  -7.59480
  -1.94000  -0.24000   7.58480  -7.58480
  -1.94000  -0.22000   7.57560  -7.57560
  -1.94000  -0.20000   7.56720  -7.56720
  -1.94000  -0.18000   7.55960  -7.55960
  -1.94000  -0.16000   7.55280  -7.55280
  -1.94000  -0.14000   7.54680  -7.54680
  -1.94000  -0.12000   7.54160  -7.54160
  -1.94000  -0.10000   7.53720  -7.53720
  -1.94000  -0.08000   7.53360  -7.53360
  -1.94000  -0.06000   7.53080  -7.53080
  -1.94000  -0.04000   7.52880  -7.52880
  -1.94000  -0.02000   7.52760  -7.52760
  -1.94000   0.00000   7.52720  -7.52720
  -1.94000   0.02000   7.52760  -7.52760
  -1.94000   0.04000   7.52880  -7.52880
  -1.94000   0.06000   7.53080  -7.53080
  -1.94000   0.08000   7.53360  -7.53360
  -1.94000   0.10000   7.53720  -7.53720
  -1.94000   0.12000   7.54160  -7.54160
  -1.94000   0.14000   7.54680  -7.54680
  -1.94000   0.16000   7.55280  -7.55280
  -1.94000   0.18000   7.55960  -7.55960
  -1.94000   0.20000   7.56720  -7.56720
  -1.94000   0.22000   7.57560  -7.57560
  -1.94000   0.24000   7.58480  -7.58480
  -1.94000   0.26000   7.59480  -7.59480
  -1.94000   0.28000   7.60560  -7.60560
  -1.94000   0.30000   7.61720  -7.61720
  -1.94000   0.32000   7.62960  -7.62960
  -1.94000   0.34000   7.64280  -7.64280
  -1.94000   0.36000   7.65680  -7.65680
  -1.94000   0.38000   7.67160  -7.67160
  -1.94000   0.40000   7.68720  -7.68720
  -1.94000   0.42000   7.70360  -7.70360
  -1.94000   0.44000   7.72080  -7.72080
  -1.94000   0.46000   7.73880  -7.73880
  -1.94000   0.48000   7.75760  -7.75760
  -1.94000   0.50000   7.77720  -7.77720
  -1.94000   0.52000   7.79760  -7.79760
  -1.94000   0.54000   7.81880  -7.81880
  -1.94000   0.56000   7.84080  -7.84080
  -1.94000   0.58000   7.86360  -7.86360
  -1.94000   0.60000   7.88720  -7.88720
  -1.94000   0.62000   7.91160  -7.91160
  -1.94000   0.64000   7.93680  -7.93680
  -1.94000   0.66000   7.96280  -7.96280
  -1.94000   0.68000   7.98960  -7.98960
  -1.94000   0.70000   8.01720  -8.01720
  -1.94000   0.72000   8.04560  -8.04560
  -1.94000   0.74000   8.07480  -8.07480
  -1.94000   0.76000   8.10480  -8.10480
  -1.94000   0.78000   8.13560  -8.13560
  -1.94000   0.80000   8.16720  -8.16720
  -1.94000   0.82000   8.19960  -8.19960
  -1.94000   0.84000   8.23280  -8.23280
  -1.94000   0.86000   8.26680  -8.26680
  -1.94000   0.88000   8.30160  -8.30160
  -1.94000   0.90000   8.33720  -8.33720
  -1.94000   0.92000   8.37360  -8.37360
  -1.94000   0.94000   8.41080  -8.41080
  -1.94000   0.96000   8.44880  -8.44880
  -1.94000   0.98000   8.48760  -8.48760
  -1.94000   1.00000   8.52720  -8.52720
  -1.94000   1.02000   8.56760  -8.56760
  -1.94000   1.04000   8.60880  -8.60880
  -1.94000   1.06000   8.65080  -8.65080
  -1.94000   1.08000   8.69360  -8.69360
  -1.94000   1.10000   8.73720  -8.73720
  -1.94000   1.12000   8.78160  -8.78160
  -1.94000   1.14000   8.82680  -8.82680
  -1.94000   1.16000   8.87280  -8.87280
  -1.94000   1.18000   8.91960  -8.91960
  -1.94000   1.20000   8.96720  -8.96720
  -1.92000  -1.20000   8.81280  -8.81280
  -1.92000  -1.18000   8.76520  -8.76520
  -1.92000  -1.16000   8.71840  -8.71840
  -1.92000  -1.14000   8.67240  -8.67240
  -1.92000  -1.12000   8.62720  -8.62720
  -1.92000  -1.10000   8.58280  -8.58280
  -1.92000  -1.08000   8.53920  -8.53920
  -1.92000  -1.06000   8.49640  -8.49640
  -1.92000  -1.04000   8.45440  -8.45440
  -1.92000  -1.02000   8.41320  -8.41320
  -1.92000  -1.00000   8.37280  -8.37280
  -1.92000  -0.98000   8.33320  -8.33320
  -1.92000  -0.96000   8.29440  -8.29440
  -1.92000  -0.94000   8.25640  -8.25640
  -1.92000  -0.92000   8.21920  -8.21920
  -1.92000  -0.90000   8.18280  -8.18280
  -1.92000  -0.88000   8.14720  -8.14720
  -1.92000  -0.86000   8.11240  -8.11240
  -1.92000  -0.84000   8.07840  -8.07840
  -1.92000  -0.82000   8.04520  -8.04520
  -1.92000  -0.80000   8.01280  -8.01280
  -1.92000  -0.78000   7.98120  -7.98120
  -1.92000  -0.76000   7.95040  -7.95040
  -1.92000  -0.74000   7.92040  -7.92040
  -1.92000  -0.72000   7.89120  -7.89120
  -1.92000  -0.70000   7.86280  -7.86280
  -1.92000  -0.68000   7.83520  -7.83520
  -1.92000  -0.66000   7.80840  -7.80840
  -1.92000  -0.64000   7.78240  -7.78240
  -1.92000  -0.62000   7.75720  -7.75720
  -1.92000  -0.60000   7.73280  -7.73280
  -1.92000  -0.58000   7.70920  -7.70920
  -1.92000  -0.56000   7.68640  -7.68640
  -1.92000  -0.54000   7.66440  -7.66440
  -1.92000  -0.52000   7.64320  -7.64320
  -1.92000  -0.50000   7.62280  -7.62280
  -1.92000  -0.48000   7.60320  -7.60320
  -1.92000  -0.46000   7.58440  -7.58440
  -1.92000  -0.44000   7.56640  -7.56640
  -1.92000  -0.42000   7.54920  -7.54920
  -1.92000  -0.40000   7.53280  -7.53280
  -1.92000  -0.38000   7.51720  -7.51720
  -1.92000  -0.36000   7.50240  -7.50240
  -1.92000  -0.34000   7.48840  -7.48840
  -1.92000  -0.32000   7.47520  -7.47520
  -1.92000  -0.30000   7.46280  -7.46280
  -1.92000  -0.28000   7.45120  -7.45120
  -1.92000  -0.26000   7.44040  -7.44040
  -1.92000  -0.24000   7.43040  -7.43040
  -1.92000  -0.22000   7.42120  -7.42120
  -1.92000  -0.20000   7.41280  -7.41280
  -1.92000  -0.18000   7.40520  -7.40520
  -1.92000  -0.16000   7.39840  -7.39840
  -1.92000  -0.14000   7.39240  -7.39240
  -1.92000  -0.12000   7.38720  -7.38720
  -1.92000  -0.10000   7.38280  -7.38280
  -1.92000  -0.08000   7.37920  -7.37920
  -1.92000  -0.06000   7.37640  -7.37640
  -1.92000  -0.04000   7.37440  -7.37440
  -1.92000  -0.02000   7.37320  -7.37320
  -1.92000   0.00000   7.37280  -7.37280
  -1.92000   0.02000   7.37320  -7.37320
  -1.92000   0.04000   7.37440  -7.37440
  -1.92000   0.06000   7.37640  -7.37640
  -1.92000   0.08000   7.37920  -7.37920
  -1.92000   0.10000   7.38280  -7.38280
  -1.92000   0.12000   7.38720  -7.38720
  -1.92000   0.14000   7.39240  -7.39240
  -1.92000   0.16000   7.39840  -7.39840
  -1.92000   0.18000   7.40520  -7.40520
  -1.92000   0.20000   7.41280  -7.41280
  -1.92000   0.22000   7.42120  -7.42120
  -1.92000   0.24000   7.43040  -7.43040
  -1.92000   0.26000   7.44040  -7.44040
  -1.92000   0.28000   7.45120  -7.45120
  -1.92000   0.30000   7.46280  -7.46280
  -1.92000   0.32000   7.47520  -7.47520
  -1.92000   0.34000   7.48840  -7.48840
  -1.92000   0.36000   7.50240  -7.50240
  -1.92000   0.38000   7.51720  -7.51720
  -1.92000   0.40000   7.53280  -7.53280
  -1.92000   0.42000   7.54920  -7.54920
  -1.92000   0.44000   7.56640  -7.56640
  -1.92000   0.46000   7.58440  -7.58440
  -1.92000   0.48000   7.60320  -7.60320
  -1.92000   0.50000   7.62280  -7.62280
  -1.92000   0.52000   7.64320  -7.64320
  -1.92000   0.54000   7.66440  -7.66440
  -1.92000   0.56000   7.68640  -7.68640
  -1.92000   0.58000   7.70920  -7.70920
  -1.92000   0.60000   7.73280  -7.73280
  -1.92000   0.62000   7.75720  -7.75720
  -1.92000   0.64000   7.78240  -7.78240
  -1.92000   0.66000   7.80840  -7.80840
  -1.92000   0.68000   7.83520  -7.83520
  -1.92000   0.70000   7.86280  -7.86280
  -1.92000   0.72000   7.89120  -7.89120
  -1.92000   0.74000   7.92040  -7.92040
  -1.92000   0.76000   7.95040  -7.95040
  -1.92000   0.78000   7.98120  -7.98120
  -1.92000   0.80000   8.01280  -8.01280
  -1.92000   0.82000   8.04520  -8.04520
  -1.92000   0.84000   8.07840  -8.07840
  -1.92000   0.86000   8.11240  -8.11240
  -1.92000   0.88000   8.14720  -8.14720
  -1.92000   0.90000   8.18280  -8.18280
  -1.92000   0.92000   8.21920  -8.21920
  -1.92000   0.94000   8.25640  -8.25640
  -1.92000   0.96000   8.29440  -8.29440
  -1.92000   0.98000   8.33320  -8.33320
  -1.92000   1.00000   8.37280  -8.37280
